"","abdn.ac","aber.ac","abertay-dundee.ac","anglia.ac","aston.ac","bangor.ac","bath.ac","bbk.ac","bham.ac","bournemouth.ac","brad.ac","bris.ac","brunel.ac","bton.ac","cam.ac","cf.ac","courtauld.ac","coventry.ac","cranfield.ac","derby.ac","dmu.ac","dundee.ac","dur.ac","ed.ac","essex.ac","ex.ac","gcal.ac","glam.ac","glasgow.ac","goldsmiths.ac","gre.ac","herts.ac","heythrop.ac","hud.ac","hw.ac","kcl.ac","keele.ac","kingston.ac","lamp.ac","lancs.ac","lboro.ac","lbs.ac","le.ac","leeds.ac","livjm.ac","lmu.ac","lse.ac","lshtm.ac","luton.ac","man.ac","mbs.ac","mcc.ac","mdx.ac","mmu.ac","napier.ac","ncl.ac","newport.ac","nott.ac","ntu.ac","ox.ac","paisley.ac","plymouth.ac","port.ac","qmw.ac","qub.ac","rcm.ac","rdg.ac","rgu.ac","salford.ac","sas.ac","shef.ac","soas.ac","soton.ac","ssees.ac","st-and.ac","staffs.ac","stir.ac","strath.ac","sunderland.ac","surrey.ac","susx.ac","swan.ac","tees.ac","tvu.ac","uce.ac","ucl.ac","uclan.ac","uea.ac","uel.ac","ukc.ac","ulh.ac","ulst.ac","umds.ac","umist.ac","unl.ac","unn.ac","uwcm.ac","uwe.ac","uwic.ac","warwick.ac","wlv.ac","wmin.ac","york.ac"
"livjm.ac",0.00586510263929619,0.00733137829912024,0.00146627565982405,0.00733137829912024,0.00293255131964809,0.00586510263929619,0.0102639296187683,0.00293255131964809,0.12316715542522,0.00293255131964809,0.00293255131964809,0.0161290322580645,0.0102639296187683,0.00439882697947214,0.0395894428152493,0.0102639296187683,0,0.00439882697947214,0.00439882697947214,0.00146627565982405,0.00586510263929619,0.00439882697947214,0.0131964809384164,0.0527859237536657,0.00293255131964809,0.0131964809384164,0.00146627565982405,0.00293255131964809,0,0,0.00439882697947214,0.0102639296187683,0,0.00733137829912024,0.0131964809384164,0.00146627565982405,0.00586510263929619,0.00146627565982405,0.00439882697947214,0.00879765395894428,0.00879765395894428,0,0.0175953079178886,0.0469208211143695,0,0.00293255131964809,0.00293255131964809,0,0.00439882697947214,0.0513196480938416,0.00146627565982405,0.0117302052785924,0.00293255131964809,0.00439882697947214,0.00439882697947214,0.0278592375366569,0,0.00439882697947214,0.00586510263929619,0.0190615835777126,0.00293255131964809,0.00146627565982405,0.00293255131964809,0.00293255131964809,0.00293255131964809,0,0.00293255131964809,0.00586510263929619,0.00586510263929619,0,0.0381231671554252,0.00146627565982405,0.0659824046920821,0,0.00146627565982405,0.00733137829912024,0.00733137829912024,0.0131964809384164,0.00293255131964809,0.0234604105571848,0.00586510263929619,0.00586510263929619,0.00586510263929619,0.00439882697947214,0.00733137829912024,0.0146627565982405,0.0102639296187683,0.00733137829912024,0.00733137829912024,0.00733137829912024,0,0.00586510263929619,0.00146627565982405,0.00586510263929619,0.0102639296187683,0.00439882697947214,0.00146627565982405,0.00439882697947214,0,0.0219941348973607,0.0146627565982405,0.0117302052785924,0.0175953079178886
"lmu.ac",0.00483091787439614,0.0120772946859903,0,0.00241545893719807,0,0.0072463768115942,0.00241545893719807,0.00483091787439614,0.00966183574879227,0,0.0217391304347826,0.036231884057971,0.00483091787439614,0,0.0193236714975845,0.0217391304347826,0,0.00483091787439614,0.00483091787439614,0.00966183574879227,0.0072463768115942,0.0314009661835749,0.00966183574879227,0.0289855072463768,0.0120772946859903,0.0314009661835749,0.00241545893719807,0.00241545893719807,0.00241545893719807,0,0,0.0072463768115942,0,0.0193236714975845,0.0289855072463768,0,0.0120772946859903,0,0,0.0072463768115942,0.0072463768115942,0,0.0265700483091787,0.152173913043478,0.00966183574879227,0,0.00966183574879227,0,0,0.0289855072463768,0,0.0072463768115942,0.0193236714975845,0.00483091787439614,0,0.0265700483091787,0,0,0.0120772946859903,0.0338164251207729,0,0,0,0,0.00483091787439614,0,0.0072463768115942,0,0.00483091787439614,0.00483091787439614,0.0555555555555556,0.00241545893719807,0.0289855072463768,0,0,0.0072463768115942,0.00241545893719807,0.0169082125603865,0,0.0120772946859903,0.00241545893719807,0,0.00483091787439614,0,0.00241545893719807,0.0144927536231884,0.00966183574879227,0.00966183574879227,0,0.00483091787439614,0,0.00483091787439614,0,0.00966183574879227,0.0072463768115942,0.00966183574879227,0,0,0,0.0241545893719807,0.0193236714975845,0.00241545893719807,0.0193236714975845
"lse.ac",0.00171232876712329,0.00856164383561644,0,0.00171232876712329,0.00342465753424658,0.00342465753424658,0.00171232876712329,0.0188356164383562,0.00684931506849315,0,0,0.0342465753424658,0.0188356164383562,0,0.0599315068493151,0.00171232876712329,0,0,0.00171232876712329,0,0.00342465753424658,0.00684931506849315,0.0188356164383562,0.0325342465753425,0.0256849315068493,0.193493150684932,0,0.00342465753424658,0,0,0,0,0.00342465753424658,0.00513698630136986,0.00684931506849315,0.0256849315068493,0.00342465753424658,0,0,0.0102739726027397,0.00171232876712329,0.011986301369863,0.0188356164383562,0.0308219178082192,0,0.00171232876712329,0,0.00856164383561644,0,0.0291095890410959,0,0.0530821917808219,0.00684931506849315,0.00342465753424658,0.00171232876712329,0.00856164383561644,0,0,0.00856164383561644,0.0582191780821918,0,0,0.00342465753424658,0.0188356164383562,0.00342465753424658,0,0.00342465753424658,0,0.00171232876712329,0.0188356164383562,0.00171232876712329,0.00856164383561644,0.0291095890410959,0.00342465753424658,0.00342465753424658,0,0.00342465753424658,0,0,0.0102739726027397,0.0136986301369863,0,0,0,0,0.0325342465753425,0,0.00684931506849315,0,0.0188356164383562,0,0.00342465753424658,0.00171232876712329,0,0.00342465753424658,0.00171232876712329,0.00342465753424658,0,0,0.0445205479452055,0.00856164383561644,0,0.00684931506849315
"lshtm.ac",0.0612244897959184,0,0,0,0,0,0.0102040816326531,0.0102040816326531,0.0102040816326531,0,0,0.0408163265306122,0,0,0.0714285714285714,0.0102040816326531,0,0,0,0,0.0102040816326531,0,0.0102040816326531,0.102040816326531,0,0.0306122448979592,0,0,0,0,0,0,0,0,0.0102040816326531,0.0102040816326531,0,0,0,0.0204081632653061,0.0918367346938776,0,0.0204081632653061,0.0612244897959184,0,0,0.0510204081632653,0,0,0.0204081632653061,0,0,0,0,0.0102040816326531,0.0510204081632653,0,0.0102040816326531,0,0.0306122448979592,0.0102040816326531,0,0.0102040816326531,0.0510204081632653,0.0102040816326531,0,0.0102040816326531,0,0,0,0.0102040816326531,0,0.0510204081632653,0,0,0,0,0.0204081632653061,0,0,0,0.0102040816326531,0,0,0,0.0408163265306122,0,0,0,0.0102040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0.0102040816326531
"luton.ac",0.00934579439252336,0.0280373831775701,0,0,0.00934579439252336,0,0,0,0.0280373831775701,0,0.00934579439252336,0.0280373831775701,0,0,0.0186915887850467,0.0280373831775701,0,0.00934579439252336,0.0373831775700935,0.0280373831775701,0.0373831775700935,0.00934579439252336,0,0.00934579439252336,0,0.00934579439252336,0,0,0,0,0,0.0373831775700935,0,0,0.0280373831775701,0,0.0373831775700935,0,0,0.00934579439252336,0.00934579439252336,0,0.0467289719626168,0.0186915887850467,0,0,0.0373831775700935,0,0,0.0280373831775701,0,0.0186915887850467,0,0,0.00934579439252336,0.00934579439252336,0,0.00934579439252336,0.0186915887850467,0.0467289719626168,0,0,0,0.0186915887850467,0,0,0.00934579439252336,0,0.00934579439252336,0,0.0373831775700935,0,0.102803738317757,0,0,0.00934579439252336,0.00934579439252336,0.00934579439252336,0.00934579439252336,0,0,0,0,0,0.00934579439252336,0,0,0.0186915887850467,0,0.00934579439252336,0,0,0.00934579439252336,0,0,0.00934579439252336,0,0,0,0.0467289719626168,0,0,0.0186915887850467
"man.ac",0.00860982780344393,0.00524989500209996,0,0.00146997060058799,0.00146997060058799,0.00713985720285594,0.00524989500209996,0.00566988660226795,0.0233095338093238,0.00146997060058799,0.00419991600167997,0.0178496430071399,0.00377992440151197,0.00209995800083998,0.0768584628307434,0.00524989500209996,0,0.00398992020159597,0.00272994540109198,0.00104997900041999,0.00545989080218396,0.00944981100377992,0.0115497690046199,0.0319193616127677,0.0102897942041159,0.0298194036119278,0.000419991600167997,0.00104997900041999,0.000419991600167997,0,0.00104997900041999,0.00272994540109198,0,0.00335993280134397,0.0144897102057959,0.00608987820243595,0.00440991180176396,0.000629987400251995,0.000419991600167997,0.0165896682066359,0.00293994120117598,0,0.0161696766064679,0.0369592608147837,0.00314993700125997,0.000629987400251995,0.00314993700125997,0.000839983200335993,0.000209995800083998,0,0.00902981940361193,0.148047039059219,0.00293994120117598,0.0233095338093238,0.00272994540109198,0.0275094498110038,0.000209995800083998,0.00356992860142797,0.00230995380092398,0.0451490970180596,0.000629987400251995,0.000209995800083998,0.00356992860142797,0.00776984460310794,0.00566988660226795,0,0.00419991600167997,0.000629987400251995,0.0115497690046199,0.00755984880302394,0.0275094498110038,0.00104997900041999,0.0317093658126837,0.000419991600167997,0.0186896262074758,0.00272994540109198,0.00440991180176396,0.00629987400251995,0.000629987400251995,0.00839983200335993,0.00356992860142797,0.00377992440151197,0.00104997900041999,0.000839983200335993,0.000419991600167997,0.0302393952120958,0.00293994120117598,0.00650986980260395,0.00188996220075598,0.00545989080218396,0.00104997900041999,0.00272994540109198,0.00461990760184796,0.0844183116337673,0.00125997480050399,0.00503989920201596,0.00125997480050399,0.00188996220075598,0.000209995800083998,0.0161696766064679,0.00881982360352793,0.00251994960100798,0.0132297354052919
"mbs.ac",0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcc.ac",0.00876680303915839,0.00116890707188778,0,0.000584453535943892,0,0,0.0128579777907656,0.0075978959672706,0.00467562828755114,0,0.00467562828755114,0.0210403272939801,0.00233781414377557,0,0.104617182933957,0,0,0,0,0,0.000584453535943892,0.00233781414377557,0.00876680303915839,0.0619520748100526,0.0315604909409702,0.0625365283459965,0,0,0,0,0.000584453535943892,0.000584453535943892,0,0,0.00584453535943892,0.000584453535943892,0.00292226767971946,0,0,0.00818234950321449,0.00175336060783168,0.00116890707188778,0.0198714202220923,0.0151957919345412,0.000584453535943892,0,0.0473407364114553,0,0,0.260081823495032,0.00292226767971946,0,0,0.00701344243132671,0,0.00409117475160725,0,0.00233781414377557,0.00233781414377557,0.043249561659848,0.00116890707188778,0,0.00701344243132671,0.00642898889538282,0.00701344243132671,0,0,0,0.00467562828755114,0.00233781414377557,0.00116890707188778,0.00175336060783168,0.011104617182934,0,0.0075978959672706,0.00233781414377557,0.00409117475160725,0.00467562828755114,0,0.0157802454704851,0,0.00116890707188778,0.000584453535943892,0,0.000584453535943892,0.0315604909409702,0.000584453535943892,0.00409117475160725,0.00584453535943892,0.00876680303915839,0,0.0075978959672706,0,0.0800701344243133,0,0,0,0,0,0.0128579777907656,0.00116890707188778,0.00116890707188778,0.00409117475160725
"mdx.ac",0.0129496402877698,0.0100719424460432,0,0.00719424460431655,0.00719424460431655,0.00143884892086331,0.0215827338129496,0.00287769784172662,0.0863309352517986,0.00431654676258993,0.0143884892086331,0.0244604316546763,0.0129496402877698,0,0.0661870503597122,0.00431654676258993,0,0.00143884892086331,0.00719424460431655,0.00287769784172662,0.00575539568345324,0.00287769784172662,0.00287769784172662,0.0345323741007194,0.00287769784172662,0.0546762589928058,0.00143884892086331,0.00287769784172662,0.00287769784172662,0,0.00431654676258993,0.0143884892086331,0,0.0100719424460432,0.0143884892086331,0.00431654676258993,0.00287769784172662,0.0143884892086331,0.00143884892086331,0.0100719424460432,0.00431654676258993,0,0.0100719424460432,0.023021582733813,0.00287769784172662,0.00143884892086331,0.0129496402877698,0.00143884892086331,0.00143884892086331,0.0201438848920863,0,0.00431654676258993,0,0.00863309352517986,0.00287769784172662,0.0143884892086331,0,0.00287769784172662,0.00863309352517986,0.0532374100719424,0.00143884892086331,0.00143884892086331,0.00143884892086331,0.00575539568345324,0.00431654676258993,0.00143884892086331,0.00287769784172662,0.018705035971223,0.00287769784172662,0.00863309352517986,0.0215827338129496,0.00287769784172662,0.0460431654676259,0,0.00575539568345324,0.00287769784172662,0.00431654676258993,0.00575539568345324,0.00143884892086331,0.00863309352517986,0.00719424460431655,0.00575539568345324,0.00143884892086331,0.00143884892086331,0.0100719424460432,0.0316546762589928,0.00143884892086331,0.00575539568345324,0.00431654676258993,0.00287769784172662,0.0172661870503597,0.00431654676258993,0.00143884892086331,0.00287769784172662,0.00863309352517986,0.00143884892086331,0.00287769784172662,0.00287769784172662,0,0.0359712230215827,0.00719424460431655,0.00719424460431655,0.0402877697841727
"mmu.ac",0.00741029641185647,0.0078003120124805,0,0.00819032761310452,0.0015600624024961,0.00351014040561622,0.00858034321372855,0.00585023400936037,0.047581903276131,0.000390015600624025,0.0046801872074883,0.0226209048361934,0.00663026521060842,0.0015600624024961,0.0323712948517941,0.0128705148205928,0,0,0.00351014040561622,0.0015600624024961,0.0062402496099844,0.0062402496099844,0.0078003120124805,0.0858034321372855,0.0144305772230889,0.0390015600624025,0,0.00234009360374415,0,0,0.00117004680187207,0.0113104524180967,0,0.000390015600624025,0.015210608424337,0.00585023400936037,0.00390015600624025,0.00078003120124805,0.000390015600624025,0.00741029641185647,0.00273010920436817,0,0.0120904836193448,0.0276911076443058,0.00507020280811232,0.0031201248049922,0.00195007800312012,0,0,0.0947737909516381,0.00117004680187207,0.0553822152886115,0.00819032761310452,0,0.00273010920436817,0.0140405616224649,0,0.0117004680187207,0.00702028081123245,0.0300312012480499,0.00351014040561622,0,0.0031201248049922,0.00975039001560062,0.00663026521060842,0,0.0284711388455538,0.00117004680187207,0.0144305772230889,0.00351014040561622,0.0171606864274571,0.00078003120124805,0.0214508580343214,0,0.00507020280811232,0.00351014040561622,0.0015600624024961,0.00663026521060842,0.00234009360374415,0.0425117004680187,0.00741029641185647,0.00507020280811232,0.000390015600624025,0,0.00078003120124805,0.0117004680187207,0.0015600624024961,0.0124804992199688,0.00546021840873635,0.0046801872074883,0,0.0078003120124805,0.00546021840873635,0.0425117004680187,0.00585023400936037,0.0046801872074883,0,0.00390015600624025,0,0.0187207488299532,0.0105304212168487,0.00546021840873635,0.0113104524180967
"napier.ac",0.0128022759601707,0.00142247510668563,0.00142247510668563,0,0,0.000711237553342817,0.00924608819345661,0.00355618776671408,0.0334281650071124,0.000711237553342817,0.00284495021337127,0.0170697012802276,0.0042674253200569,0.00782361308677098,0.00782361308677098,0.0042674253200569,0,0.0042674253200569,0.00142247510668563,0.000711237553342817,0.0568990042674253,0.0170697012802276,0.00213371266002845,0.140825035561878,0.00355618776671408,0.0149359886201991,0.0113798008534851,0.00142247510668563,0,0.000711237553342817,0,0.000711237553342817,0,0,0.128022759601707,0.184921763869132,0.00142247510668563,0,0,0.00497866287339972,0.00142247510668563,0.000711237553342817,0.00711237553342817,0.0184921763869132,0.00142247510668563,0.00142247510668563,0,0.000711237553342817,0,0.0177809388335704,0,0.00640113798008535,0.0042674253200569,0,0,0.00782361308677098,0,0.0248933143669986,0.00711237553342817,0.0142247510668563,0.00355618776671408,0,0.00213371266002845,0.00924608819345661,0.00142247510668563,0,0.00213371266002845,0.0085348506401138,0.00213371266002845,0,0.0149359886201991,0,0.00568990042674253,0,0.00995732574679943,0.000711237553342817,0.00497866287339972,0.0170697012802276,0.000711237553342817,0.00782361308677098,0.0298719772403983,0,0.00213371266002845,0,0.000711237553342817,0.00995732574679943,0.00213371266002845,0.0149359886201991,0,0.00640113798008535,0,0.00213371266002845,0,0.00284495021337127,0.00213371266002845,0.00284495021337127,0,0.00213371266002845,0,0.0042674253200569,0.0135135135135135,0.00142247510668563,0.0149359886201991
"ncl.ac",0.0126315789473684,0.012280701754386,0,0.00175438596491228,0.00105263157894737,0.00385964912280702,0.0133333333333333,0.00140350877192982,0.0350877192982456,0.00210526315789474,0.00736842105263158,0.0157894736842105,0.00280701754385965,0.00140350877192982,0.128070175438597,0.0140350877192982,0,0,0.00105263157894737,0.000350877192982456,0.00421052631578947,0.0136842105263158,0.0378947368421053,0.0526315789473684,0.00491228070175439,0.0203508771929825,0,0.000350877192982456,0.000701754385964912,0,0.00210526315789474,0.00210526315789474,0,0.000701754385964912,0.0185964912280702,0.00596491228070175,0.00385964912280702,0.00175438596491228,0.000350877192982456,0.00842105263157895,0.00385964912280702,0,0.0336842105263158,0.0291228070175439,0.000350877192982456,0,0.00526315789473684,0.000701754385964912,0,0.052280701754386,0,0.012280701754386,0.000701754385964912,0.000701754385964912,0.00315789473684211,0,0,0.0108771929824561,0.00175438596491228,0.0726315789473684,0.000350877192982456,0.000350877192982456,0.00140350877192982,0.00771929824561404,0.00982456140350877,0,0.0087719298245614,0.00105263157894737,0.00280701754385965,0.00105263157894737,0.0547368421052632,0,0.0242105263157895,0,0.00596491228070175,0.000350877192982456,0.00666666666666667,0.012280701754386,0.00666666666666667,0.0126315789473684,0.00526315789473684,0.0150877192982456,0.00350877192982456,0,0,0.0350877192982456,0,0.012280701754386,0.000701754385964912,0.00912280701754386,0,0.00315789473684211,0.00912280701754386,0.00631578947368421,0.000350877192982456,0.0259649122807018,0.00526315789473684,0.000350877192982456,0,0.0150877192982456,0.0087719298245614,0.00210526315789474,0.0252631578947368
"newport.ac",0.0188679245283019,0.0377358490566038,0,0.00943396226415094,0,0.00943396226415094,0,0,0,0.00943396226415094,0,0.0377358490566038,0.0188679245283019,0,0.0283018867924528,0.0283018867924528,0,0,0,0,0.0188679245283019,0,0.00943396226415094,0.0754716981132075,0,0.0188679245283019,0,0,0,0,0,0.0188679245283019,0,0,0.0377358490566038,0.0188679245283019,0,0,0,0.00943396226415094,0.00943396226415094,0,0.0188679245283019,0.0566037735849057,0,0,0,0,0.00943396226415094,0,0,0.00943396226415094,0,0,0,0.0377358490566038,0,0,0.00943396226415094,0.0660377358490566,0,0.0188679245283019,0,0,0,0,0.0283018867924528,0,0,0.00943396226415094,0.0283018867924528,0,0.0377358490566038,0,0,0.0188679245283019,0,0.00943396226415094,0,0,0,0.0188679245283019,0,0.00943396226415094,0,0.0188679245283019,0,0.0283018867924528,0,0.0283018867924528,0,0.00943396226415094,0,0.0188679245283019,0,0,0.0188679245283019,0,0,0.0283018867924528,0.0377358490566038,0,0.00943396226415094
"nott.ac",0.00417710944026733,0.0025062656641604,0.000278473962684489,0.000835421888053467,0.00139236981342244,0.00139236981342244,0.00918964076858814,0.00334168755221387,0.0206070732386522,0.000278473962684489,0.0025062656641604,0.0133667502088555,0.00334168755221387,0.00139236981342244,0.39209133945976,0.00724032302979671,0,0.000556947925368978,0.00306321358952938,0.00139236981342244,0.0116959064327485,0.00807574491785018,0.0116959064327485,0.0353661932609301,0.00529100529100529,0.0281258702311334,0,0,0.000278473962684489,0,0.000278473962684489,0.00194931773879142,0,0.00389863547758285,0.0133667502088555,0.00668337510442774,0.00139236981342244,0.000278473962684489,0.000278473962684489,0.0178223336118073,0.00445558340295182,0,0.012531328320802,0.024505708716235,0.0025062656641604,0.000278473962684489,0.00111389585073796,0.000278473962684489,0.000278473962684489,0.0306321358952938,0,0.00779727095516569,0.000556947925368978,0.00167084377610693,0.0050125313283208,0.0222779170147591,0.000278473962684489,0,0.00556947925368978,0.0551378446115288,0,0,0.00222779170147591,0.0147591200222779,0.00473405736563631,0,0.00556947925368978,0.000835421888053467,0.00306321358952938,0.00306321358952938,0.026176552492342,0.000556947925368978,0.0175438596491228,0.000556947925368978,0.00139236981342244,0.00111389585073796,0.00222779170147591,0.00668337510442774,0.000835421888053467,0.00668337510442774,0.00334168755221387,0.00278473962684489,0.000278473962684489,0,0,0.0306321358952938,0.00167084377610693,0.00640490114174325,0.000556947925368978,0.00724032302979671,0,0.00334168755221387,0.00222779170147591,0.00529100529100529,0.00222779170147591,0.000556947925368978,0.00529100529100529,0.00139236981342244,0.000278473962684489,0.011974380395433,0.0111389585073796,0.000835421888053467,0.0142021720969089
"ntu.ac",0.00882167611846251,0.0163831127914304,0,0.00882167611846251,0.00126023944549464,0.00441083805923125,0.00630119722747322,0.00378071833648393,0.074354127284184,0.00315059861373661,0.00504095778197858,0.0415879017013233,0.0151228733459357,0.00189035916824197,0.0308758664146188,0.00693131695022054,0,0.00189035916824197,0.00315059861373661,0.00819155639571519,0.0151228733459357,0.00630119722747322,0.00819155639571519,0.0586011342155009,0.0151228733459357,0.0428481411468179,0.00315059861373661,0.00252047889098929,0,0.00378071833648393,0.00126023944549464,0.00441083805923125,0,0.00630119722747322,0.0113421550094518,0.00315059861373661,0.0132325141776938,0.00378071833648393,0,0.0132325141776938,0.0132325141776938,0.000630119722747322,0.0289855072463768,0.0554505356017643,0.0132325141776938,0.00504095778197858,0.00189035916824197,0,0.00441083805923125,0.0182734719596723,0,0.00378071833648393,0.00504095778197858,0.0107120352867045,0,0.0201638311279143,0.00126023944549464,0.0163831127914304,0,0.039067422810334,0.00126023944549464,0.00189035916824197,0.00756143667296786,0.00441083805923125,0.00252047889098929,0,0.00819155639571519,0.00252047889098929,0.00630119722747322,0.00189035916824197,0.0346565847511027,0.00252047889098929,0.0296156269691241,0,0.0056710775047259,0.00315059861373661,0.00315059861373661,0.00693131695022054,0.00693131695022054,0.015752993068683,0.00441083805923125,0.00693131695022054,0.00378071833648393,0.00126023944549464,0.00189035916824197,0.0144927536231884,0.00252047889098929,0.0182734719596723,0.00252047889098929,0.0100819155639572,0.000630119722747322,0.00882167611846251,0.00252047889098929,0.0056710775047259,0.00315059861373661,0.00504095778197858,0.0056710775047259,0.00315059861373661,0.000630119722747322,0.019533711405167,0.0132325141776938,0.00378071833648393,0.0252047889098929
"ox.ac",0.00877706260971328,0.00702165008777063,0,0.00994733762434172,0.00234055002925688,0.00409596255119953,0.0163838502047981,0.0111176126389702,0.0345231129315389,0.00117027501462844,0.00585137507314219,0.0304271503803394,0.0327677004095963,0.00351082504388531,0.128730251609128,0.00468110005851375,0,0.00234055002925688,0.00117027501462844,0.00117027501462844,0.00526623756582797,0.00643651258045641,0.0163838502047981,0.0544177881802224,0.0117027501462844,0.050906963136337,0.00234055002925688,0.000585137507314219,0,0.000585137507314219,0.00117027501462844,0.00117027501462844,0,0.000585137507314219,0.00994733762434172,0.0111176126389702,0.00585137507314219,0,0.00234055002925688,0.0157987126974839,0.00175541252194266,0,0.0146284376828555,0.0421299005266238,0.00234055002925688,0.00117027501462844,0.00585137507314219,0.00234055002925688,0.00175541252194266,0.0351082504388531,0,0.00994733762434172,0.00292568753657109,0.00234055002925688,0.00234055002925688,0.0117027501462844,0,0.00702165008777063,0.00585137507314219,0,0.000585137507314219,0.00117027501462844,0.00351082504388531,0.00877706260971328,0.00585137507314219,0,0.00702165008777063,0.00117027501462844,0.00175541252194266,0.00643651258045641,0.0339379754242247,0.00409596255119953,0.0286717378583967,0.000585137507314219,0.00468110005851375,0.00526623756582797,0.00585137507314219,0.00234055002925688,0.00175541252194266,0.0105324751316559,0.00175541252194266,0.0105324751316559,0,0.000585137507314219,0,0.0526623756582797,0.00175541252194266,0.0169689877121123,0.00234055002925688,0.0175541252194266,0,0.00409596255119953,0.00175541252194266,0.00468110005851375,0.000585137507314219,0.000585137507314219,0.00468110005851375,0,0,0.023990637799883,0.0140433001755413,0.00234055002925688,0.0532475131655939
"paisley.ac",0.0298719772403983,0.0042674253200569,0,0.00284495021337127,0.0227596017069701,0.0042674253200569,0.0128022759601707,0.00284495021337127,0.058321479374111,0.00142247510668563,0.00995732574679943,0.0085348506401138,0.00711237553342817,0.00995732574679943,0.0327169274537696,0.00995732574679943,0,0.00284495021337127,0.0113798008534851,0.0142247510668563,0.00711237553342817,0.00568990042674253,0.0113798008534851,0.0825035561877667,0.0142247510668563,0.027027027027027,0.0199146514935989,0.00142247510668563,0,0.00142247510668563,0.0042674253200569,0.0113798008534851,0.00142247510668563,0.00284495021337127,0.0341394025604552,0.00568990042674253,0.0142247510668563,0.0042674253200569,0.00142247510668563,0.0142247510668563,0.00142247510668563,0,0.0455192034139403,0.0384068278805121,0.00142247510668563,0.00284495021337127,0,0.00142247510668563,0.00142247510668563,0.0170697012802276,0,0.00284495021337127,0.00284495021337127,0.00568990042674253,0.00711237553342817,0.0284495021337127,0,0.00711237553342817,0.00568990042674253,0.0355618776671408,0,0,0.00995732574679943,0.00284495021337127,0.0199146514935989,0,0.0128022759601707,0.0042674253200569,0.0042674253200569,0.00142247510668563,0.015647226173542,0,0.0085348506401138,0,0.00711237553342817,0.0042674253200569,0.0184921763869132,0.0398293029871977,0.00284495021337127,0.0085348506401138,0.0113798008534851,0.00142247510668563,0.00142247510668563,0.00142247510668563,0.00284495021337127,0.00568990042674253,0.00142247510668563,0.0085348506401138,0.0128022759601707,0.00284495021337127,0,0.00142247510668563,0.00284495021337127,0.00284495021337127,0.00142247510668563,0.0042674253200569,0,0.00142247510668563,0,0.0128022759601707,0.0256045519203414,0.0042674253200569,0.0170697012802276
"plymouth.ac",0.0108108108108108,0.0396396396396396,0,0.00540540540540541,0,0,0.0234234234234234,0.00720720720720721,0.00720720720720721,0.00540540540540541,0.0144144144144144,0.027027027027027,0.0144144144144144,0.00540540540540541,0.027027027027027,0.00540540540540541,0,0.00720720720720721,0.0126126126126126,0.00900900900900901,0,0.0018018018018018,0.0126126126126126,0.0630630630630631,0.027027027027027,0.0918918918918919,0,0,0,0,0.0018018018018018,0.00720720720720721,0,0.0018018018018018,0.0306306306306306,0.00900900900900901,0.0018018018018018,0,0.0018018018018018,0.018018018018018,0.0018018018018018,0.0018018018018018,0.0162162162162162,0.0252252252252252,0.0036036036036036,0,0.0018018018018018,0.0018018018018018,0.0018018018018018,0.0162162162162162,0.0018018018018018,0.00540540540540541,0.0018018018018018,0.0108108108108108,0.00720720720720721,0.018018018018018,0,0.0144144144144144,0.0198198198198198,0.0576576576576577,0,0,0.0018018018018018,0.00540540540540541,0.0108108108108108,0,0.0018018018018018,0,0.00540540540540541,0.0018018018018018,0.0342342342342342,0,0.0810810810810811,0,0.0018018018018018,0.0018018018018018,0.0018018018018018,0.0234234234234234,0,0.0198198198198198,0.00540540540540541,0.0018018018018018,0,0,0,0.0198198198198198,0.0018018018018018,0.00900900900900901,0.0018018018018018,0.00720720720720721,0,0.00540540540540541,0,0.0018018018018018,0,0.00540540540540541,0,0.00540540540540541,0,0.0216216216216216,0.0126126126126126,0.0036036036036036,0.00900900900900901
